created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-07-22 11:49:35,Uganda,1465,15,Uganda,"Kampala, Uganda",2,LugamboBlog,#Uganda,"RT @JEASjournal: Next, @GeorgeNugybaby &amp; @IsabS25 examine 'one-stop border posts' on the #Kenya/#Uganda and Uganda/#Rwanda frontiers to unp…",,,,,
2020-07-22 11:48:00,Uganda,1764,3074,Uganda,Rwanda,0,DanielSabiiti,#Uganda,"@weltenbuerger1 He has given #Uganda 6 new cities, give him the 4th decade. Isn't it what you want from your political maths",,,,,
2020-07-22 11:47:59,Uganda,1335,769,Uganda,Mars,6,koma452001,#Uganda,"RT @lilimobeth: #Uganda; campaigning in churches.  Isn't this Mike Mukula of the GAVI funds scandal? He embezzled public funds.  Ugandans,…",,,,,
2020-07-22 11:47:39,Uganda,62,70,Uganda,,3,MufuteOlivia,#Uganda,RT @DrKirstinJ_UK: @AWF_Official’s #COVID19 response includes support to #Rangers in #Uganda  @bamulesewa_sudi @ugwildlife @Tourismuganda F…,,,,,
2020-07-22 11:47:01,Uganda,2366,72,Uganda,,2,JEASjournal,#Uganda,"Next, @GeorgeNugybaby &amp; @IsabS25 examine 'one-stop border posts' on the #Kenya/#Uganda and Uganda/#Rwanda frontiers to unpack cross-country differences in bureaucratic culture, as well as the navigation of less securitised cargo/person transit points. https://t.co/75YAKOYnex https://t.co/TQa0Y2gRAc",,,,,
2020-07-22 11:46:24,Uganda,112,208,Uganda,Africa,3,OlivierNihimba,#Uganda,RT @MastercardFdn: We're celebrating the launch of # YoungAfricaWorks in #Uganda on Thursday! Details below -- and follow @YoungAfricaWks f…,,,,,
2020-07-22 11:41:56,Uganda,31,200,Uganda,"Kampala, Uganda",0,ShopReen,#Uganda,"As we wait for #BodaBook registration banange,  sexy shoulder bags available @40k  Dm 0705319696  #bodaboda #naye #museveni #BodaBook #Uganda #BBNaija #StaySafeUG https://t.co/NzKPrmHGZi",,,,,
2020-07-22 11:41:16,Uganda,242,203,Uganda,"Kampala, Uganda",1,mcjl_uganda,#Uganda,RT @NetpilUganda: Is your #FreedomOfExpression &amp,,,,,
2020-07-22 11:40:54,Uganda,36,34,Uganda,"Sevilla, España",17,LidiaPalhares,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-22 11:40:33,Uganda,237,250,Uganda,"Kampala, Uganda",11,2kuTendereza,#Uganda,"RT @chapterfourug: In our second #HRCMediaSeries, we're thrilled to announce that @Nanjala1 will be in conversation with @Opiaiya tomorrow…",,,,,
2020-07-22 11:39:08,Uganda,62,37,Uganda,,3,bamulesewa_sudi,#Uganda,RT @DrKirstinJ_UK: @AWF_Official’s #COVID19 response includes support to #Rangers in #Uganda  @bamulesewa_sudi @ugwildlife @Tourismuganda F…,,,,,
2020-07-22 11:38:44,Uganda,40476,5054,Uganda,Looking for some ka money,2,genoeric1,#Uganda,RT @ChimpReports: All You Need To Know About #Emyooga Presidential Initiative On Wealth And #JobCreation #ChimpReportsNews #UgandaNews #Uga…,,,,,
2020-07-22 11:36:56,Uganda,515,251,Uganda,"Maryland, USA",1,TriniXisle,#Uganda,RT @SelectionLtd: #MAZDA #nairobi #africa #tanzania #uganda #mombasa #arusha #nairobikenya #zambia  #congo #malawi #zimbabwe #african #Buru…,,,,,
2020-07-22 11:36:21,Uganda,709,82,Uganda,,0,lilimobeth,#Uganda,"#Uganda; if you have to give your NIN to motorcyclists each time you get their services, where's the right to privacy? Imagine giving your personal information to anyone.  Where else can you have a voice in how &amp; by whom you should be led? Your power is in your votes. PP ✊✊",,,,,
2020-07-22 11:35:54,Uganda,1549,747,Uganda,Uganda,0,KweetaUganda,#Uganda,"In Gulu, we bring you the story of a #deaf boda boda rider and how he has been coping during the lockdown #Inclusivity #COVID19 #Uganda  https://t.co/9038NPsJAf",,,,,
2020-07-22 11:35:52,Uganda,542,786,Uganda,"Geneva, Switzerland",2,EnvironmentOcha,#Uganda,"RT @MatEick: Heavy rains in #Uganda since 2019 have forced more than 63.000 people from their homes, especially Kasese District. Special sa…",,,,,
2020-07-22 11:35:45,Uganda,2118,1421,Uganda,"Abuja Nigeria, West Africa",1,Joe_brendan_,#Uganda,"RT @CelebuOnline: There is that one Ugandan celeb that we would all love to meet, whether it's out of sheer admiration, or just curiosity.…",,,,,
2020-07-22 11:35:18,Uganda,130,467,Uganda,Naalya,58,Hello_andrew90,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:34:40,Uganda,11,48,Uganda,,1,CelebuOnline,#Uganda,"There is that one Ugandan celeb that we would all love to meet, whether it's out of sheer admiration, or just curiosity.  Let us know who it is for you in the comments section down below.   #WHATYOUWAITINGFOR #Celebrity #CelebuOnline #Uganda #carolinemutoko #service #follow https://t.co/snsqxAWuk1",,,,,
2020-07-22 11:34:28,Uganda,562,159,Uganda,,58,miriamtravels,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:34:06,Uganda,1115,941,Uganda,"Kampala, Uganda",7,Mugisha93586265,#Uganda,RT @ECLTFoundation: Measuring impact of investment on the lives of beneficiaries.  Check out the results from our Social Return on Investme…,,,,,
2020-07-22 11:34:01,Uganda,2844,1440,Uganda,"Lagos, Nigeria",11,tori_crandall,#Uganda,"RT @chapterfourug: In our second #HRCMediaSeries, we're thrilled to announce that @Nanjala1 will be in conversation with @Opiaiya tomorrow…",,,,,
2020-07-22 11:31:47,Uganda,1,27,Uganda,,7,Tiffany24545027,#Uganda,RT @ECLTFoundation: Measuring impact of investment on the lives of beneficiaries.  Check out the results from our Social Return on Investme…,,,,,
2020-07-22 11:29:44,Uganda,601,2018,Uganda,Uganda,58,kabandawhat,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:29:36,Uganda,2460,2417,Uganda,"Somewhere in Tooro, Uganda",58,ronald_eric,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:28:46,Uganda,3298,5003,Uganda,"London, England",9,Remote_Warfare,#Uganda,"RT @PDWilliamsGWU: Finally, #Uganda🇺🇬 approves the deployment of its aviation unit into #AMISOM in #Somalia🇸🇴. The first attempt was in Aug…",,,,,
2020-07-22 11:26:21,Uganda,1120,1136,Uganda,Kampala/uganda,1,SirKabendera,#Uganda,RT @iamkamaliivan: Producer @Bigomah1 At work right here @mpakarecords 🎶 #Uganda 🇺🇬 🔥🔥 https://t.co/qnN6SqqE5y,,,,,
2020-07-22 11:25:41,Uganda,239,251,Uganda,"Mars,Space.",58,knockturnal9,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:24:34,Uganda,636,779,Uganda,West Africa,14,SplitJones,#Uganda,RT @ONLYINUG256: Good Morning from the Pearl of Africa - #Uganda located in East Africa and about the size of Great Britain. it's landscape…,,,,,
2020-07-22 11:24:04,Uganda,2045,1439,Uganda,Nottingham,3,mcgrath_simon,#Uganda,RT @JulieGichuru: Tomorrow @MastercardFdn will launch its 10-yr strategy #YoungAfricaWorks in #Uganda. Watch the event live on @youngafrica…,,,,,
2020-07-22 11:23:13,Uganda,202,575,Uganda,289-126 CHIBA KEN YACHIMATA-SH,1,SelectionLtd,#Uganda,"#MAZDA #nairobi #africa #tanzania #uganda #mombasa #arusha #nairobikenya #zambia  #congo #malawi #zimbabwe #african #Burundi #Jamaica #TrinidadandTobago #Caribbean #Cyprus #wednesdaymorning #WednesdayWisdom MAZDA DEMIO 2013 SKYACTIV C&amp;F EAST AND SOUTHERN AFRICA: $4,000 https://t.co/RF5GPcUu5i",,,,,
2020-07-22 11:22:28,Uganda,2249,1149,Uganda,Northern Kenya,1,rememberthegoat,#Uganda,RT @DrumChronicles: #Tanzania 2 new coronavirus cases  Tanzania drivers who tested positive at #Uganda border and returned back to Tanzania…,,,,,
2020-07-22 11:21:55,Uganda,11,23,Uganda,,0,KhushiK33451464,#Uganda,#StudyiLearn #eVBAB #IndiaAfrica #Benin #Comoros #IvoryCoast #DRC #Eritrea #Ghana #Malawi #Mali #Mauritius #Mozambique #Gambia #Guinea #SierraLeone #Uganda #Zambia #highered #onlineeducation #elearning #onlinelearningplatform Visit: https://t.co/w8M9Bs5fwI https://t.co/wUsVVQ7Hvt,,,,,
2020-07-22 11:19:32,Uganda,693,1,Uganda,,9,_bradforde,#Uganda,RT @Felix_Tih: Uganda’s President Museveni has collected papers to seek nomination as the ruling party’s candidate in next year’s president…,,,,,
2020-07-22 11:18:34,Uganda,116,207,Uganda,Pakistan and Norway ,0,InfoAAN,#Uganda,"""The value of achievement lies in the achieving"" - Albert Einstein Another milestone for AAN. #AANAssociates #UNICEF #evaluation #familyconnect #Uganda https://t.co/AYRe85tqZ4",,,,,
2020-07-22 11:17:27,Uganda,1543,1122,Uganda,1World Citizen From Mogadishu,9,Abdi_AlSheikh,#Uganda,"RT @PDWilliamsGWU: Finally, #Uganda🇺🇬 approves the deployment of its aviation unit into #AMISOM in #Somalia🇸🇴. The first attempt was in Aug…",,,,,
2020-07-22 11:17:02,Uganda,226,399,Uganda,"Nottingham, England",4,vetafrica4,#Uganda,"RT @Enabel_Belgium: #SuccessStory Read the story of Emmanuel,an experienced welder from #Uganda 🇺🇬 who became an entrepreneur after followi…",,,,,
2020-07-22 11:16:24,Uganda,1929,5001,Uganda,Abu Dhabi,4,ham_kisekka,#Uganda,RT @CephasTendereza: Happy Birthday to teenage #Uganda'n Football Player John Alou Kokas who makes 17 YEARS today.  ✍️ John is remembered f…,,,,,
2020-07-22 11:16:02,Uganda,1015,1155,Uganda,uganda-kampala,58,Owa_ntongo,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 11:15:28,Uganda,33,49,Uganda,,22,mugerwagloria1,#Uganda,"RT @kaysafi1: People Power ""hooligans"" hijacked a patrol &amp;forced @PoliceUg to take their pals to the hospital...newest brand of ""teargas"" M…",,,,,
2020-07-22 11:15:27,Uganda,1115,777,Uganda,Hertfordshire,0,electricbrolly,#Uganda,Lockdown's opened up a world to Electric Umbrella! We've just been joined by our friends in #Uganda this morning singing our theme tune &amp,,,,,
2020-07-22 11:14:44,Uganda,192,210,Uganda,"London, England",3,DrKirstinJ_UK,#Uganda,@AWF_Official’s #COVID19 response includes support to #Rangers in #Uganda  @bamulesewa_sudi @ugwildlife @Tourismuganda Find our most recent field report here: https://t.co/cCXNhcpjzE https://t.co/tsDGB4jrAX,,,,,
2020-07-22 11:13:00,Uganda,57692,1807,Uganda,"Toronto, Canada",3,MastercardFdn,#Uganda,We're celebrating the launch of # YoungAfricaWorks in #Uganda on Thursday! Details below -- and follow @YoungAfricaWks for updates. https://t.co/7BAWy6WCxY,,,,,
2020-07-22 11:12:53,Uganda,972,951,Uganda,"Entebbe, Uganda",2,derrickkats2,#Uganda,"RT @TheoWalchim: Be Happy, Be nice, be Ready for everything Enjoy your life #Uganda #lockdown #enjoyingeverydaylife #SinglesMeeting #Lovely…",,,,,
2020-07-22 11:08:56,Uganda,26,3455,Uganda,Barinas,1,edgarma52230863,#Uganda,RT @ArlaadiNewsA: #Uganda deploys combat aircraft to support peacekeeping operations in #Somalia https://t.co/ffCIs0X5nL https://t.co/oTFW6…,,,,,
2020-07-22 11:08:36,Uganda,791,1341,Uganda,"Kampala, Uganda",5,BreathUganda,#Uganda,"RT @ssebugwawojack2: We are free to move, and not captives.  Pampered with sounds of rushing waterfalls.  Shot by aerial photographer.  #vi…",,,,,
2020-07-22 11:07:52,Uganda,4121,57,Uganda,Mogadishu ,1,ArlaadiNewsA,#Uganda,#Uganda deploys combat aircraft to support peacekeeping operations in #Somalia https://t.co/ffCIs0X5nL https://t.co/oTFW6Zat3R,,,,,
2020-07-22 11:07:03,Uganda,11319,1189,Uganda,Nabbingo-Uganda🇺🇬,14,SandraNabasirye,#Uganda,RT @ONLYINUG256: Good Morning from the Pearl of Africa - #Uganda located in East Africa and about the size of Great Britain. it's landscape…,,,,,
2020-07-22 11:06:40,Uganda,701,1177,Uganda,,1,afroartshow,#Uganda,RT @wachaphillip: The creative adult is the child who survived. Ursula leguin. #arts #arte #portrait #acrylicpainting #africanart #uganda h…,,,,,
2020-07-22 11:06:15,Uganda,1,126,Uganda,,31,DHorlamighty,#Uganda,"RT @AdeolaFayehun: Ugandans, please help us explain something. How can the number of recovered cases be more than confirmed cases? 🤔 Especi…",,,,,
2020-07-22 11:05:40,Uganda,1100,1499,Uganda,We Global,9,kupaleon,#Uganda,RT @Felix_Tih: Uganda’s President Museveni has collected papers to seek nomination as the ruling party’s candidate in next year’s president…,,,,,
2020-07-22 11:05:06,Uganda,5001,3409,Uganda,"Kampala, Uganda ",1,iam_anthoma,#Uganda,RT @iam_anthoma: Man united fans where are you all??? Comment hi we want to follow you now  #makeuptutorial #musician #kampala #uganda #pic…,,,,,
2020-07-22 11:04:19,Uganda,372,1156,Uganda,"Moscow,Russian Federation.",17,lokudustanisla1,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-22 11:04:02,Uganda,1100,1499,Uganda,We Global,18,kupaleon,#Uganda,"RT @Felix_Tih: Uganda is one of the most physically active nations in the world, acording to the WHO  For many Ugandans, staying active is…",,,,,
2020-07-22 11:02:54,Uganda,3077,5001,Uganda,Los Angeles ,1,amb396,#Uganda,"RT @CmccClimate: #Uganda: 20% decline in economic output without climate action. Less nutrition, less productivity, less development: the c…",,,,,
2020-07-22 11:02:40,Uganda,1100,1499,Uganda,We Global,17,kupaleon,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-22 11:02:27,Uganda,30,128,Uganda,"573 Fehrsen street, Brooklyn",18,elliott_wave_,#Uganda,"RT @Felix_Tih: Uganda is one of the most physically active nations in the world, acording to the WHO  For many Ugandans, staying active is…",,,,,
2020-07-22 11:02:19,Uganda,8804,463,Uganda,,1,CephasTendereza,#Uganda,RT @CephasTendereza: FUFA Women’s Elite League club @Tooroqueens   ✍🏿:- Can anyone identify who of them is called Jamilah NABULIME  #womens…,,,,,
2020-07-22 11:01:50,Uganda,3419,1284,Uganda,Italia,1,CmccClimate,#Uganda,"#Uganda: 20% decline in economic output without climate action. Less nutrition, less productivity, less development: the changing climate hinders poor rural areas of developing countries. A new study shows the impacts of climate change on the #labor supply https://t.co/Vlu3JURIfK https://t.co/iB9jFDknvq",,,,,
2020-07-22 11:01:34,Uganda,8804,463,Uganda,,1,CephasTendereza,#Uganda,FUFA Women’s Elite League club @Tooroqueens   ✍🏿:- Can anyone identify who of them is called Jamilah NABULIME  #womensfootball #Uganda https://t.co/usL28w2CfT,,,,,
2020-07-22 11:01:07,Uganda,3277,998,Uganda,"Donetsk-Krivoy Rog SSR, Донецк",4,NovaShpakova,#Uganda,RT @hugoturner1969: Anti- Imperialist U: Keith Harmon Snow on Covert War &amp,,,,,
2020-07-22 10:59:25,Uganda,18,36,Uganda,Africa,4,africa_being,#Uganda,"Preserving &amp; Promoting African Languages‼️  Join our online chat on 31 July.  Our key speakers are from: #Chad, #DRC/#Rwanda, #Nigeria, #Uganda and #SouthAfrica You can register at: https://t.co/cqFBzfu8LV #BeingAfricanInAfrica https://t.co/OaxcBjD85v",,,,,
2020-07-22 10:58:21,Uganda,481,161,Uganda,Uganda.,7,AmonMukisa,#Uganda,RT @Cathymatete: Blessings UGANDA!! 🇺🇬 THANK YOU @blazey_blaze FOR PREMIERING SHINE YOUR LIGHT on @nxtradioug  Produced by @sajayproduction…,,,,,
2020-07-22 10:56:20,Uganda,2519,210,Uganda,,1,DrumChronicles,#Uganda,#Tanzania 2 new coronavirus cases  Tanzania drivers who tested positive at #Uganda border and returned back to Tanzania  Total cases (?)  TZ currently not releasing testing data putting 7 neighbouring countries at risk  #COVID19 #COVIDIDIOTS,,,,,
2020-07-22 10:56:10,Uganda,2519,210,Uganda,,0,DrumChronicles,#Uganda,#Uganda 3 new coronavirus cases 2'098 tested  1 Uganda driver from #DRC  2 contacts  Total case 1'075  9 foreign drivers tested positive and returned to country of origin (7 #Kenya 2 #Tanzania) #COVID19 https://t.co/sABuOkiJu6,,,,,
2020-07-22 10:55:49,Uganda,216,252,Uganda,"Kampala, Uganda",23,mariodeniscurri,#Uganda,"RT @lilimobeth: #Uganda; impunity &amp; the poor state of Mulago referral hospital. Albert Tugumisirize, 28, was riding a bicycle a long Masaka…",,,,,
2020-07-22 10:53:38,Uganda,21,222,Uganda,,0,RoseGoddey,#Uganda,Why do you keep watching when others are progressing @Nike #cyrus #Tanzania #Uganda #botswana https://t.co/9che4WKIvK,,,,,
2020-07-22 10:53:32,Uganda,8804,463,Uganda,,0,CephasTendereza,#Uganda,Teddy plays her #football with UCU Lady Cardinals &amp,,,,,
2020-07-22 10:53:11,Uganda,42953,2586,Uganda,New York City,1,NorwayUN,#Uganda,RT @NorwayInGeneva: Making Peace with the Lord's Resistance Army?   Special Envoy Betty Bigombe shares her experience as the government's n…,,,,,
2020-07-22 10:52:45,Uganda,61,105,Uganda,"Mukono,Uganda",58,PiusBwara,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 10:52:39,Uganda,296,18,Uganda,Uganda,1,wulira_uganda,#Uganda,RT @FemFoundersAf: African history taught by a group of amazing women @wulira_uganda. Follow them and learn things you didn't know you need…,,,,,
2020-07-22 10:51:27,Uganda,134,221,Uganda,,23,daughterov,#Uganda,"RT @lilimobeth: #Uganda; impunity &amp; the poor state of Mulago referral hospital. Albert Tugumisirize, 28, was riding a bicycle a long Masaka…",,,,,
2020-07-22 10:50:44,Uganda,111,133,Uganda,,7,ChrisMugabe_,#Uganda,RT @ECLTFoundation: Measuring impact of investment on the lives of beneficiaries.  Check out the results from our Social Return on Investme…,,,,,
2020-07-22 10:50:22,Uganda,2502,1633,Uganda,Makerere University,7,DjNyowe,#Uganda,RT @ECLTFoundation: Measuring impact of investment on the lives of beneficiaries.  Check out the results from our Social Return on Investme…,,,,,
2020-07-22 10:50:08,Uganda,1359,481,Uganda,Uganda for Africa & the world,58,DrLuyirika,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
2020-07-22 10:49:57,Uganda,1465,15,Uganda,"Kampala, Uganda",3,LugamboBlog,#Uganda,"RT @ShwanShan12: Théophile Ntirutwa, member of #Rwanda opposition party @DalfaUmurinzi survived an assassination attempt on May 11, 2020 an…",,,,,
2020-07-22 10:49:40,Uganda,1465,15,Uganda,"Kampala, Uganda",1,LugamboBlog,#Uganda,"RT @TheFounderKenya: FOYA NEWS Inspiration lies in humanity's willingness to restore, redress, reform, recover, reimagine and reconsider. R…",,,,,
2020-07-22 10:49:33,Uganda,134,190,Uganda,"Kalangala, Uganda",2,kis_ltd,#Uganda,"RT @PIDGorg: Following #WorldWaterDay2020, we take a closer look at how PIDG company @InfracoAfrica's Kalangala Infrastructure Services wat…",,,,,
2020-07-22 10:46:30,Uganda,68,143,Uganda,"kampala,uganda",58,eddie_kizito,#Uganda,"RT @observerug: Will Buganda Kingdom deliver low-cost #housing? While a house in the Kigo project costs at least Shs 300m, someone will be…",,,,,
